date,level,change_pct
1927-12-30,17.66,
1928-01-03,17.76,0.5663
1928-01-04,17.72,-0.2252
1928-01-05,17.55,-0.9594
1928-01-06,17.66,0.6268
1928-01-09,17.5,-0.906
1928-01-10,17.37,-0.7429
1928-01-11,17.35,-0.1151
1928-01-12,17.47,0.6916
1928-01-13,17.58,0.6297
1928-01-16,17.29,-1.6496
1928-01-17,17.3,0.0578
1928-01-18,17.26,-0.2312
1928-01-19,17.38,0.6952
1928-01-20,17.48,0.5754
1928-01-23,17.64,0.9153
1928-01-24,17.71,0.3968
1928-01-25,17.52,-1.0728
1928-01-26,17.63,0.6279
1928-01-27,17.69,0.3403
1928-01-30,17.49,-1.1306
1928-01-31,17.57,0.4574
1928-02-01,17.53,-0.2277
1928-02-02,17.63,0.5705
1928-02-03,17.4,-1.3046
1928-02-06,17.45,0.2874
1928-02-07,17.44,-0.0573
1928-02-08,17.49,0.2867
1928-02-09,17.55,0.3431
1928-02-10,17.54,-0.057
1928-02-14,17.44,-0.5701
1928-02-15,17.4,-0.2294
1928-02-16,17.35,-0.2874
1928-02-17,17.04,-1.7867
1928-02-20,16.95,-0.5282
1928-02-21,17.11,0.944
1928-02-23,17.13,0.1169
1928-02-24,17.18,0.2919
1928-02-27,17.11,-0.4075
1928-02-28,17.16,0.2922
1928-02-29,17.26,0.5828
1928-03-01,17.3,0.2317
1928-03-02,17.3,0.0
1928-03-05,17.57,1.5607
1928-03-06,17.67,0.5692
1928-03-07,17.58,-0.5093
1928-03-08,17.64,0.3413
1928-03-09,17.93,1.644
1928-03-12,18.0,0.3904
1928-03-13,17.92,-0.4444
1928-03-14,17.93,0.0558
1928-03-15,18.07,0.7808
1928-03-16,18.26,1.0515
1928-03-19,18.36,0.5476
1928-03-20,18.46,0.5447
1928-03-21,18.65,1.0293
1928-03-22,18.6,-0.2681
1928-03-23,18.78,0.9677
1928-03-26,19.05,1.4377
1928-03-27,18.94,-0.5774
1928-03-28,18.89,-0.264
1928-03-29,18.95,0.3176
1928-03-30,19.28,1.7414
1928-04-02,18.91,-1.9191
1928-04-03,19.02,0.5817
1928-04-04,18.99,-0.1577
1928-04-05,19.23,1.2638
1928-04-09,19.27,0.208
1928-04-10,19.1,-0.8822
1928-04-11,19.44,1.7801
1928-04-12,19.41,-0.1543
1928-04-13,19.73,1.6486
1928-04-16,19.68,-0.2534
1928-04-17,19.52,-0.813
1928-04-18,19.52,0.0
1928-04-19,19.63,0.5635
1928-04-20,19.34,-1.4773
1928-04-23,19.15,-0.9824
1928-04-24,19.25,0.5222
1928-04-25,19.33,0.4156
1928-04-26,19.47,0.7243
1928-04-27,19.68,1.0786
1928-04-30,19.75,0.3557
1928-05-01,19.78,0.1519
1928-05-02,19.83,0.2528
1928-05-03,19.93,0.5043
1928-05-04,20.24,1.5554
1928-05-07,20.41,0.8399
1928-05-08,20.27,-0.6859
1928-05-09,20.24,-0.148
1928-05-10,20.21,-0.1482
1928-05-11,20.36,0.7422
1928-05-14,20.44,0.3929
1928-05-15,20.39,-0.2446
1928-05-16,20.05,-1.6675
1928-05-17,20.12,0.3491
1928-05-18,19.92,-0.994
1928-05-21,19.63,-1.4558
1928-05-22,19.36,-1.3754
1928-05-23,19.75,2.0145
1928-05-24,19.87,0.6076
1928-05-25,19.9,0.151
1928-05-28,19.57,-1.6583
1928-05-29,19.82,1.2775
1928-05-31,20.0,0.9082
1928-06-01,20.07,0.35
1928-06-04,19.8,-1.3453
1928-06-05,19.85,0.2525
1928-06-06,19.66,-0.9572
1928-06-07,19.61,-0.2543
1928-06-08,19.37,-1.2239
1928-06-11,18.68,-3.5622
1928-06-12,18.34,-1.8201
1928-06-13,18.89,2.9989
1928-06-14,19.05,0.847
1928-06-15,18.74,-1.6273
1928-06-18,18.4,-1.8143
1928-06-19,18.34,-0.3261
1928-06-20,18.57,1.2541
1928-06-21,18.56,-0.0539
1928-06-22,18.54,-0.1078
1928-06-25,18.47,-0.3776
1928-06-26,18.68,1.137
1928-06-27,18.86,0.9636
1928-06-28,19.07,1.1135
1928-06-29,19.14,0.3671
1928-07-02,18.98,-0.8359
1928-07-03,19.29,1.6333
1928-07-05,19.48,0.985
1928-07-06,19.39,-0.462
1928-07-09,19.46,0.361
1928-07-10,19.43,-0.1542
1928-07-11,18.95,-2.4704
1928-07-12,18.81,-0.7388
1928-07-13,18.96,0.7974
1928-07-16,18.7,-1.3713
1928-07-17,18.8,0.5348
1928-07-18,19.03,1.2234
1928-07-19,18.99,-0.2102
1928-07-20,19.03,0.2106
1928-07-23,19.12,0.4729
1928-07-24,19.09,-0.1569
1928-07-25,19.2,0.5762
1928-07-26,19.24,0.2083
1928-07-27,19.42,0.9356
1928-07-30,19.47,0.2575
1928-07-31,19.43,-0.2054
1928-08-01,19.42,-0.0515
1928-08-02,19.33,-0.4634
1928-08-03,19.36,0.1552
1928-08-06,19.58,1.1364
1928-08-07,19.49,-0.4597
1928-08-08,19.25,-1.2314
1928-08-09,19.3,0.2597
1928-08-10,19.25,-0.2591
1928-08-13,19.29,0.2078
1928-08-14,19.13,-0.8294
1928-08-15,19.47,1.7773
1928-08-16,19.61,0.7191
1928-08-17,19.64,0.153
1928-08-20,19.77,0.6619
1928-08-21,20.02,1.2645
1928-08-22,20.0,-0.0999
1928-08-23,20.02,0.1
1928-08-24,20.34,1.5984
1928-08-27,20.38,0.1967
1928-08-28,20.54,0.7851
1928-08-29,20.58,0.1947
1928-08-30,20.61,0.1458
1928-08-31,20.87,1.2615
1928-09-04,20.97,0.4792
1928-09-05,21.07,0.4769
1928-09-06,20.94,-0.617
1928-09-07,21.09,0.7163
1928-09-10,20.92,-0.8061
1928-09-11,21.08,0.7648
1928-09-12,21.16,0.3795
1928-09-13,21.14,-0.0945
1928-09-14,21.14,0.0
1928-09-17,21.33,0.8988
1928-09-18,21.18,-0.7032
1928-09-19,21.18,0.0
1928-09-20,21.22,0.1889
1928-09-21,21.36,0.6598
1928-09-24,21.43,0.3277
1928-09-25,21.41,-0.0933
1928-09-26,21.4,-0.0467
1928-09-27,21.13,-1.2617
1928-09-28,21.14,0.0473
1928-10-01,21.36,1.0407
1928-10-02,21.26,-0.4682
1928-10-03,21.19,-0.3293
1928-10-04,21.26,0.3303
1928-10-05,21.22,-0.1881
1928-10-08,21.11,-0.5184
1928-10-09,21.18,0.3316
1928-10-10,21.41,1.0859
1928-10-11,21.51,0.4671
1928-10-15,21.65,0.6509
1928-10-16,21.72,0.3233
1928-10-17,21.79,0.3223
1928-10-18,21.84,0.2295
1928-10-19,21.96,0.5495
1928-10-22,21.81,-0.6831
1928-10-23,21.95,0.6419
1928-10-24,21.99,0.1822
1928-10-25,21.91,-0.3638
1928-10-26,21.65,-1.1867
1928-10-29,22.0,1.6166
1928-10-30,21.76,-1.0909
1928-10-31,21.68,-0.3676
1928-11-01,21.99,1.4299
1928-11-02,21.95,-0.1819
1928-11-05,22.24,1.3212
1928-11-07,22.24,0.0
1928-11-08,22.39,0.6745
1928-11-09,22.55,0.7146
1928-11-12,22.84,1.286
1928-11-13,22.91,0.3065
1928-11-14,22.91,0.0
1928-11-15,23.03,0.5238
1928-11-16,23.37,1.4763
1928-11-19,23.37,0.0
1928-11-20,23.57,0.8558
1928-11-21,23.22,-1.4849
1928-11-22,23.52,1.292
1928-11-23,23.7,0.7653
1928-11-26,23.8,0.4219
1928-11-27,23.91,0.4622
1928-11-28,24.19,1.1711
1928-11-30,24.28,0.3721
1928-12-03,23.85,-1.771
1928-12-04,23.91,0.2516
1928-12-05,23.81,-0.4182
1928-12-06,22.91,-3.7799
1928-12-07,22.36,-2.4007
1928-12-10,22.31,-0.2236
1928-12-11,22.74,1.9274
1928-12-12,22.52,-0.9675
1928-12-13,22.48,-0.1776
1928-12-14,22.53,0.2224
1928-12-17,22.44,-0.3995
1928-12-18,22.7,1.1586
1928-12-19,22.98,1.2335
1928-12-20,23.07,0.3916
1928-12-21,23.33,1.127
1928-12-24,23.54,0.9001
1928-12-26,23.44,-0.4248
1928-12-27,23.64,0.8532
1928-12-28,23.98,1.4382
1928-12-31,24.35,1.543
1929-01-02,24.81,1.8891
1929-01-03,24.86,0.2015
1929-01-04,24.85,-0.0402
1929-01-07,24.25,-2.4145
1929-01-08,24.17,-0.3299
1929-01-09,24.54,1.5308
1929-01-10,24.58,0.163
1929-01-11,24.54,-0.1627
1929-01-14,24.59,0.2037
1929-01-15,24.23,-1.464
1929-01-16,24.56,1.3619
1929-01-17,24.69,0.5293
1929-01-18,24.77,0.324
1929-01-21,24.86,0.3633
1929-01-22,25.07,0.8447
1929-01-23,25.22,0.5983
1929-01-24,25.06,-0.6344
1929-01-25,25.48,1.676
1929-01-28,25.35,-0.5102
1929-01-29,25.36,0.0394
1929-01-30,25.45,0.3549
1929-01-31,25.74,1.1395
1929-02-01,25.84,0.3885
1929-02-04,25.64,-0.774
1929-02-05,25.7,0.234
1929-02-06,25.49,-0.8171
1929-02-07,24.71,-3.06
1929-02-08,24.44,-1.0927
1929-02-11,24.98,2.2095
1929-02-13,24.95,-0.1201
1929-02-14,24.85,-0.4008
1929-02-15,24.35,-2.0121
1929-02-18,24.39,0.1643
1929-02-19,24.38,-0.041
1929-02-20,24.59,0.8614
1929-02-21,24.86,1.098
1929-02-25,24.91,0.2011
1929-02-26,24.95,0.1606
1929-02-27,25.25,1.2024
1929-02-28,25.59,1.3465
1929-03-01,25.83,0.9379
1929-03-04,25.49,-1.3163
1929-03-05,25.32,-0.6669
1929-03-06,24.92,-1.5798
1929-03-07,25.15,0.923
1929-03-08,25.31,0.6362
1929-03-11,24.95,-1.4224
1929-03-12,24.97,0.0802
1929-03-13,25.24,1.0813
1929-03-14,25.73,1.9414
1929-03-15,26.08,1.3603
1929-03-18,26.04,-0.1534
1929-03-19,26.03,-0.0384
1929-03-20,26.02,-0.0384
1929-03-21,25.9,-0.4612
1929-03-22,25.55,-1.3514
1929-03-25,24.51,-4.0705
1929-03-26,24.35,-0.6528
1929-03-27,25.09,3.039
1929-03-28,25.53,1.7537
1929-04-01,24.88,-2.546
1929-04-02,25.17,1.1656
1929-04-03,24.86,-1.2316
1929-04-04,25.3,1.7699
1929-04-05,25.05,-0.9881
1929-04-08,24.83,-0.8782
1929-04-09,24.63,-0.8055
1929-04-10,24.78,0.609
1929-04-11,25.06,1.1299
1929-04-12,25.15,0.3591
1929-04-15,25.0,-0.5964
1929-04-16,25.06,0.24
1929-04-17,25.32,1.0375
1929-04-18,25.43,0.4344
1929-04-19,25.41,-0.0786
1929-04-22,25.7,1.1413
1929-04-23,25.85,0.5837
1929-04-24,25.75,-0.3868
1929-04-25,25.63,-0.466
1929-04-26,25.58,-0.1951
1929-04-29,25.53,-0.1955
1929-04-30,25.94,1.606
1929-05-01,25.99,0.1928
1929-05-02,26.11,0.4617
1929-05-03,26.37,0.9958
1929-05-06,26.32,-0.1896
1929-05-07,26.07,-0.9498
1929-05-08,26.18,0.4219
1929-05-09,26.02,-0.6112
1929-05-10,26.34,1.2298
1929-05-13,25.64,-2.6576
1929-05-14,25.95,1.209
1929-05-15,25.84,-0.4239
1929-05-16,25.97,0.5031
1929-05-17,26.09,0.4621
1929-05-20,25.39,-2.683
1929-05-21,25.7,1.221
1929-05-22,24.76,-3.6576
1929-05-23,25.31,2.2213
1929-05-24,25.12,-0.7507
1929-05-27,24.2,-3.6624
1929-05-28,24.59,1.6116
1929-05-29,24.62,0.122
1929-05-31,24.83,0.853
1929-06-03,25.27,1.772
1929-06-04,25.64,1.4642
1929-06-05,25.59,-0.195
1929-06-06,25.64,0.1954
1929-06-07,25.53,-0.429
1929-06-10,25.27,-1.0184
1929-06-11,25.43,0.6332
1929-06-12,25.45,0.0786
1929-06-13,25.84,1.5324
1929-06-14,25.93,0.3483
1929-06-17,26.41,1.8511
1929-06-18,26.42,0.0379
1929-06-19,26.32,-0.3785
1929-06-20,26.47,0.5699
1929-06-21,26.62,0.5667
1929-06-24,26.62,0.0
1929-06-25,26.9,1.0518
1929-06-26,27.06,0.5948
1929-06-27,27.11,0.1848
1929-06-28,27.41,1.1066
1929-07-01,27.77,1.3134
1929-07-02,28.06,1.0443
1929-07-03,28.18,0.4277
1929-07-05,28.32,0.4968
1929-07-08,28.37,0.1766
1929-07-09,28.28,-0.3172
1929-07-10,28.2,-0.2829
1929-07-11,28.26,0.2128
1929-07-12,28.57,1.097
1929-07-15,28.45,-0.42
1929-07-16,28.65,0.703
1929-07-17,28.72,0.2443
1929-07-18,28.66,-0.2089
1929-07-19,28.76,0.3489
1929-07-22,28.43,-1.1474
1929-07-23,28.83,1.407
1929-07-24,28.64,-0.659
1929-07-25,28.77,0.4539
1929-07-26,28.66,-0.3823
1929-07-29,28.18,-1.6748
1929-07-30,28.5,1.1356
1929-07-31,28.88,1.3333
1929-08-01,29.08,0.6925
1929-08-02,29.56,1.6506
1929-08-05,29.54,-0.0677
1929-08-06,29.43,-0.3724
1929-08-07,29.13,-1.0194
1929-08-08,29.47,1.1672
1929-08-09,28.38,-3.6987
1929-08-12,29.27,3.136
1929-08-13,29.53,0.8883
1929-08-14,29.62,0.3048
1929-08-15,29.67,0.1688
1929-08-16,30.22,1.8537
1929-08-19,30.5,0.9265
1929-08-20,30.68,0.5902
1929-08-21,30.55,-0.4237
1929-08-22,30.79,0.7856
1929-08-23,31.09,0.9743
1929-08-26,31.07,-0.0643
1929-08-27,31.05,-0.0644
1929-08-28,30.99,-0.1932
1929-08-29,31.29,0.9681
1929-08-30,31.71,1.3423
1929-09-03,31.82,0.3469
1929-09-04,31.72,-0.3143
1929-09-05,31.02,-2.2068
1929-09-06,31.83,2.6112
1929-09-09,31.67,-0.5027
1929-09-10,31.1,-1.7998
1929-09-11,31.53,1.3826
1929-09-12,31.17,-1.1418
1929-09-13,31.38,0.6737
1929-09-16,31.86,1.5296
1929-09-17,31.6,-0.8161
1929-09-18,31.68,0.2532
1929-09-19,31.73,0.1578
1929-09-20,31.39,-1.0715
1929-09-23,31.38,-0.0319
1929-09-24,30.8,-1.8483
1929-09-25,30.85,0.1623
1929-09-26,31.13,0.9076
1929-09-27,30.27,-2.7626
1929-09-30,30.16,-0.3634
1929-10-01,29.98,-0.5968
1929-10-02,30.2,0.7338
1929-10-03,28.95,-4.1391
1929-10-04,28.65,-1.0363
1929-10-07,30.44,6.2478
1929-10-08,30.34,-0.3285
1929-10-09,30.27,-0.2307
1929-10-10,30.81,1.7839
1929-10-11,30.76,-0.1623
1929-10-14,30.55,-0.6827
1929-10-15,30.3,-0.8183
1929-10-16,29.24,-3.4983
1929-10-17,29.69,1.539
1929-10-18,28.84,-2.8629
1929-10-21,27.73,-3.8488
1929-10-22,28.27,1.9473
1929-10-23,26.6,-5.9073
1929-10-24,25.75,-3.1955
1929-10-25,26.12,1.4369
1929-10-28,22.74,-12.9403
1929-10-29,20.43,-10.1583
1929-10-30,22.99,12.5306
1929-10-31,24.15,5.0457
1929-11-04,22.88,-5.2588
1929-11-06,20.61,-9.9213
1929-11-07,21.37,3.6875
1929-11-08,21.18,-0.8891
1929-11-11,19.86,-6.2323
1929-11-12,18.73,-5.6898
1929-11-13,17.66,-5.7128
1929-11-14,19.24,8.9468
1929-11-15,20.3,5.5094
1929-11-18,20.09,-1.0345
1929-11-19,20.7,3.0363
1929-11-20,21.27,2.7536
1929-11-21,21.61,1.5985
1929-11-22,21.53,-0.3702
1929-11-25,21.28,-1.1612
1929-11-26,20.66,-2.9135
1929-11-27,20.92,1.2585
1929-12-02,20.95,0.1434
1929-12-03,21.65,3.3413
1929-12-04,22.05,1.8476
1929-12-05,21.87,-0.8163
1929-12-06,22.45,2.652
1929-12-09,22.4,-0.2227
1929-12-10,22.57,0.7589
1929-12-11,22.38,-0.8418
1929-12-12,21.17,-5.4066
1929-12-13,21.7,2.5035
1929-12-16,21.33,-1.7051
1929-12-17,21.56,1.0783
1929-12-18,21.42,-0.6494
1929-12-19,20.85,-2.6611
1929-12-20,20.16,-3.3094
1929-12-23,20.26,0.496
1929-12-24,20.39,0.6417
1929-12-26,20.84,2.207
1929-12-27,20.82,-0.096
1929-12-30,20.89,0.3362
1929-12-31,21.45,2.6807
1930-01-02,21.18,-1.2587
1930-01-03,21.23,0.2361
1930-01-06,21.5,1.2718
1930-01-07,21.31,-0.8837
1930-01-08,21.29,-0.0939
1930-01-09,21.62,1.55
1930-01-10,21.55,-0.3238
1930-01-13,21.52,-0.1392
1930-01-14,21.56,0.1859
1930-01-15,21.65,0.4174
1930-01-16,21.5,-0.6928
1930-01-17,21.31,-0.8837
1930-01-20,21.5,0.8916
1930-01-21,21.61,0.5116
1930-01-22,21.63,0.0925
1930-01-23,21.84,0.9709
1930-01-24,22.04,0.9158
1930-01-27,22.21,0.7713
1930-01-28,22.1,-0.4953
1930-01-29,22.35,1.1312
1930-01-30,22.47,0.5369
1930-01-31,22.79,1.4241
1930-02-03,22.74,-0.2194
1930-02-04,23.01,1.1873
1930-02-05,23.31,1.3038
1930-02-06,23.06,-1.0725
1930-02-07,22.97,-0.3903
1930-02-10,23.12,0.653
1930-02-11,23.32,0.8651
1930-02-13,23.36,0.1715
1930-02-14,23.35,-0.0428
1930-02-17,23.26,-0.3854
1930-02-18,23.28,0.086
1930-02-19,23.07,-0.9021
1930-02-20,22.64,-1.8639
1930-02-21,22.92,1.2367
1930-02-24,22.68,-1.0471
1930-02-25,22.89,0.9259
1930-02-26,23.11,0.9611
1930-02-27,23.08,-0.1298
1930-02-28,23.28,0.8666
1930-03-03,23.36,0.3436
1930-03-04,23.54,0.7705
1930-03-05,23.36,-0.7647
1930-03-06,23.59,0.9846
1930-03-07,23.59,0.0
1930-03-10,23.67,0.3391
1930-03-11,23.72,0.2112
1930-03-12,23.46,-1.0961
1930-03-13,23.6,0.5968
1930-03-14,23.45,-0.6356
1930-03-17,23.67,0.9382
1930-03-18,23.9,0.9717
1930-03-19,24.03,0.5439
1930-03-20,24.14,0.4578
1930-03-21,24.29,0.6214
1930-03-24,24.28,-0.0412
1930-03-25,24.25,-0.1236
1930-03-26,24.62,1.5258
1930-03-27,24.57,-0.2031
1930-03-28,24.85,1.1396
1930-03-31,24.15,-2.8169
1930-04-01,25.37,5.0518
1930-04-02,25.11,-1.0248
1930-04-03,25.16,0.1991
1930-04-04,25.54,1.5103
1930-04-07,25.6,0.2349
1930-04-08,25.46,-0.5469
1930-04-09,25.87,1.6104
1930-04-10,25.92,0.1933
1930-04-11,25.84,-0.3086
1930-04-14,25.73,-0.4257
1930-04-15,25.74,0.0389
1930-04-16,25.56,-0.6993
1930-04-17,25.75,0.7433
1930-04-21,25.29,-1.7864
1930-04-22,25.5,0.8304
1930-04-23,25.55,0.1961
1930-04-24,25.35,-0.7828
1930-04-25,25.32,-0.1183
1930-04-28,24.76,-2.2117
1930-04-29,24.73,-0.1212
1930-04-30,24.9,0.6874
1930-05-01,24.3,-2.4096
1930-05-02,23.57,-3.0041
1930-05-05,22.98,-2.5032
1930-05-06,23.76,3.3943
1930-05-07,23.31,-1.8939
1930-05-08,23.4,0.3861
1930-05-09,23.69,1.2393
1930-05-12,24.09,1.6885
1930-05-13,24.42,1.3699
1930-05-14,24.57,0.6143
1930-05-15,24.17,-1.628
1930-05-16,24.28,0.4551
1930-05-19,23.75,-2.1829
1930-05-20,23.86,0.4632
1930-05-21,23.74,-0.5029
1930-05-22,23.79,0.2106
1930-05-23,24.03,1.0088
1930-05-26,24.23,0.8323
1930-05-27,24.24,0.0413
1930-05-28,24.38,0.5776
1930-05-29,24.49,0.4512
1930-06-02,24.4,-0.3675
1930-06-03,24.18,-0.9016
1930-06-04,24.29,0.4549
1930-06-05,23.91,-1.5644
1930-06-06,23.52,-1.6311
1930-06-09,22.38,-4.8469
1930-06-10,23.01,2.815
1930-06-11,22.2,-3.5202
1930-06-12,22.13,-0.3153
1930-06-13,22.26,0.5874
1930-06-16,20.56,-7.637
1930-06-17,20.58,0.0973
1930-06-18,19.86,-3.4985
1930-06-19,20.79,4.6828
1930-06-20,20.25,-2.5974
1930-06-23,20.09,-0.7901
1930-06-24,19.39,-3.4843
1930-06-25,19.54,0.7736
1930-06-26,20.0,2.3541
1930-06-27,19.81,-0.95
1930-06-30,20.46,3.2812
1930-07-01,20.24,-1.0753
1930-07-02,20.46,1.087
1930-07-03,20.25,-1.0264
1930-07-07,19.83,-2.0741
1930-07-08,19.97,0.706
1930-07-09,20.26,1.4522
1930-07-10,20.77,2.5173
1930-07-11,20.55,-1.0592
1930-07-14,21.36,3.9416
1930-07-15,21.32,-0.1873
1930-07-16,21.48,0.7505
1930-07-17,21.58,0.4655
1930-07-18,21.77,0.8804
1930-07-21,20.94,-3.8126
1930-07-22,21.32,1.8147
1930-07-23,21.66,1.5947
1930-07-24,21.38,-1.2927
1930-07-25,21.5,0.5613
1930-07-28,21.82,1.4884
1930-07-29,21.65,-0.7791
1930-07-30,21.08,-2.6328
1930-07-31,21.21,0.6167
1930-08-01,21.11,-0.4715
1930-08-04,21.52,1.9422
1930-08-05,21.52,0.0
1930-08-06,21.18,-1.5799
1930-08-07,21.06,-0.5666
1930-08-08,20.27,-3.7512
1930-08-11,20.4,0.6413
1930-08-12,19.88,-2.549
1930-08-13,20.15,1.3581
1930-08-14,20.16,0.0496
1930-08-15,20.7,2.6786
1930-08-18,20.54,-0.7729
1930-08-19,20.74,0.9737
1930-08-20,20.85,0.5304
1930-08-21,20.64,-1.0072
1930-08-22,20.79,0.7267
1930-08-25,20.68,-0.5291
1930-08-26,20.98,1.4507
1930-08-27,21.14,0.7626
1930-08-28,21.13,-0.0473
1930-08-29,21.37,1.1358
1930-09-02,21.38,0.0468
1930-09-03,21.17,-0.9822
1930-09-04,21.02,-0.7085
1930-09-05,21.34,1.5224
1930-09-08,21.63,1.359
1930-09-09,21.76,0.601
1930-09-10,21.86,0.4596
1930-09-11,21.72,-0.6404
1930-09-12,21.5,-1.0129
1930-09-15,21.19,-1.4419
1930-09-16,21.22,0.1416
1930-09-17,21.29,0.3299
1930-09-18,21.06,-1.0803
1930-09-19,20.68,-1.8044
1930-09-22,20.17,-2.4662
1930-09-23,20.44,1.3386
1930-09-24,20.11,-1.6145
1930-09-25,19.73,-1.8896
1930-09-26,19.43,-1.5205
1930-09-29,18.88,-2.8307
1930-09-30,18.59,-1.536
1930-10-01,19.42,4.4648
1930-10-02,19.18,-1.2358
1930-10-03,19.42,1.2513
1930-10-06,18.61,-4.171
1930-10-07,18.62,0.0537
1930-10-08,18.4,-1.1815
1930-10-09,17.67,-3.9674
1930-10-10,18.11,2.4901
1930-10-14,17.91,-1.1044
1930-10-15,18.2,1.6192
1930-10-16,17.88,-1.7582
1930-10-17,17.16,-4.0268
1930-10-20,17.57,2.3893
1930-10-21,17.05,-2.9596
1930-10-22,16.9,-0.8798
1930-10-23,17.14,1.4201
1930-10-24,17.74,3.5006
1930-10-27,17.78,0.2255
1930-10-28,17.86,0.4499
1930-10-29,17.55,-1.7357
1930-10-30,17.34,-1.1966
1930-10-31,16.94,-2.3068
1930-11-03,17.13,1.1216
1930-11-05,16.62,-2.9772
1930-11-06,16.65,0.1805
1930-11-07,16.09,-3.3634
1930-11-10,15.54,-3.4183
1930-11-11,15.79,1.6088
1930-11-12,16.14,2.2166
1930-11-13,16.56,2.6022
1930-11-14,16.89,1.9928
1930-11-17,16.48,-2.4275
1930-11-18,16.66,1.0922
1930-11-19,17.01,2.1008
1930-11-20,16.94,-0.4115
1930-11-21,17.2,1.5348
1930-11-24,17.05,-0.8721
1930-11-25,16.85,-1.173
1930-11-26,16.61,-1.4243
1930-11-28,16.38,-1.3847
1930-12-01,16.8,2.5641
1930-12-02,16.96,0.9524
1930-12-03,16.67,-1.7099
1930-12-04,16.42,-1.4997
1930-12-05,16.43,0.0609
1930-12-08,15.97,-2.7998
1930-12-09,15.98,0.0626
1930-12-10,15.73,-1.5645
1930-12-11,15.55,-1.1443
1930-12-12,15.43,-0.7717
1930-12-15,14.94,-3.1756
1930-12-16,14.44,-3.3467
1930-12-17,15.11,4.6399
1930-12-18,15.22,0.728
1930-12-19,15.39,1.117
1930-12-22,14.88,-3.3138
1930-12-23,14.96,0.5376
1930-12-24,15.16,1.3369
1930-12-26,14.85,-2.0449
1930-12-29,14.72,-0.8754
1930-12-30,15.06,2.3098
1930-12-31,15.34,1.8592
1931-01-02,15.85,3.3246
1931-01-05,15.93,0.5047
1931-01-06,16.13,1.2555
1931-01-07,15.09,-6.4476
1931-01-08,16.23,7.5547
1931-01-09,16.07,-0.9858
1931-01-12,15.84,-1.4312
1931-01-13,15.65,-1.1995
1931-01-14,15.83,1.1502
1931-01-15,15.46,-2.3373
1931-01-16,15.65,1.229
1931-01-19,15.46,-1.2141
1931-01-20,15.78,2.0699
1931-01-21,15.78,0.0
1931-01-22,16.07,1.8378
1931-01-23,16.42,2.178
1931-01-26,16.4,-0.1218
1931-01-27,16.32,-0.4878
1931-01-28,16.02,-1.8382
1931-01-29,16.17,0.9363
1931-01-30,16.19,0.1237
1931-02-02,16.16,-0.1853
1931-02-03,16.24,0.495
1931-02-04,16.33,0.5542
1931-02-05,16.22,-0.6736
1931-02-06,16.27,0.3083
1931-02-09,16.96,4.2409
1931-02-10,17.23,1.592
1931-02-11,17.28,0.2902
1931-02-13,17.18,-0.5787
1931-02-16,17.34,0.9313
1931-02-17,17.05,-1.6724
1931-02-18,17.2,0.8798
1931-02-19,17.43,1.3372
1931-02-20,17.71,1.6064
1931-02-24,18.17,2.5974
1931-02-25,17.97,-1.1007
1931-02-26,18.17,1.113
1931-02-27,18.03,-0.7705
1931-03-02,17.52,-2.8286
1931-03-03,17.5,-0.1142
1931-03-04,17.34,-0.9143
1931-03-05,17.69,2.0185
1931-03-06,17.32,-2.0916
1931-03-09,17.76,2.5404
1931-03-10,17.72,-0.2252
1931-03-11,17.52,-1.1287
1931-03-12,17.4,-0.6849
1931-03-13,17.32,-0.4598
1931-03-16,17.77,2.5982
1931-03-17,17.58,-1.0692
1931-03-18,17.81,1.3083
1931-03-19,18.01,1.123
1931-03-20,18.06,0.2776
1931-03-23,17.76,-1.6611
1931-03-24,17.88,0.6757
1931-03-25,17.78,-0.5593
1931-03-26,17.54,-1.3498
1931-03-27,17.21,-1.8814
1931-03-30,16.66,-3.1958
1931-03-31,16.69,0.1801
1931-04-01,16.52,-1.0186
1931-04-02,16.45,-0.4237
1931-04-06,16.5,0.304
1931-04-07,16.28,-1.3333
1931-04-08,16.5,1.3514
1931-04-09,16.41,-0.5455
1931-04-10,16.46,0.3047
1931-04-13,16.72,1.5796
1931-04-14,16.51,-1.256
1931-04-15,16.18,-1.9988
1931-04-16,15.98,-1.2361
1931-04-17,15.73,-1.5645
1931-04-20,15.96,1.4622
1931-04-21,15.54,-2.6316
1931-04-22,15.22,-2.0592
1931-04-23,15.29,0.4599
1931-04-24,15.29,0.0
1931-04-27,14.76,-3.4663
1931-04-28,14.67,-0.6098
1931-04-29,14.37,-2.045
1931-04-30,15.09,5.0104
1931-05-01,14.65,-2.9158
1931-05-04,15.06,2.7986
1931-05-05,14.94,-0.7968
1931-05-06,15.01,0.4685
1931-05-07,14.95,-0.3997
1931-05-08,15.44,3.2776
1931-05-11,15.19,-1.6192
1931-05-12,15.04,-0.9875
1931-05-13,14.99,-0.3324
1931-05-14,14.66,-2.2015
1931-05-15,14.44,-1.5007
1931-05-18,13.84,-4.1551
1931-05-19,13.83,-0.0723
1931-05-20,13.75,-0.5785
1931-05-21,13.89,1.0182
1931-05-22,13.94,0.36
1931-05-25,13.4,-3.8737
1931-05-26,13.41,0.0746
1931-05-27,13.26,-1.1186
1931-05-28,13.31,0.3771
1931-05-29,13.02,-2.1788
1931-06-01,12.4,-4.7619
1931-06-02,12.2,-1.6129
1931-06-03,13.12,7.541
